phrase_id,original_phrase,word_count,confidence_score,status,needs_correction,correction_suggestion,final_correction,correction_source,context,company_name,company_name_en,file_name,created_at,updated_at
747,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 3, Col 1: ไอ - โค่ แลนด์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
749,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 4, Col 1: ท่าทรายกนก (1999) ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
751,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 5, Col 1: แมกซ์เคลน ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
753,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 6, Col 1: แมกซ์เวล โรลคอนส์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
755,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 7, Col 1: โมเดิร์น เซรามิคส์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
757,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 8, Col 1: ไทยแมกซ์เวลอิเลค ทริค ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
759,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 9, Col 1: ไทยแม็กซ์เวลล์ โค้ท ติง ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
761,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 10, Col 1: กรุงเทพสตาชอินดัส เทรียล ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
763,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 11, Col 1: ต . ไทยเจริญ มาร์เก็ต ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
765,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 12, Col 1: อีเล็คทริค เคเบิล แอนด์ไวร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
767,เอ็ม,1,,reviewed,1,,,needs_manual_review,"Row 13, Col 1: ที . เอ็ม . อินเตอร์บิซ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
769,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 13, Col 1: ที . เอ็ม . อินเตอร์บิซ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
771,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 14, Col 1: ธนทวีสิน ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
773,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 15, Col 1: นอร์ท ทรอปปิคานา แทรเวล ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
775,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 16, Col 1: พี เวนเจอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
777,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 17, Col 1: อัญมณีโฮลดิงกรุ๊ป ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
780,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 18, Col 1: อาณาจักรของชําร่วย ( ประเทศไทย ) ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
782,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 19, Col 1: อินเตอร์เนชันแนล เม ตัล อินดัสตรี ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
784,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 20, Col 1: เดลต้ าทรานส์ฟอร์เม อร์คอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
786,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 21, Col 1: เมกกะแมกซ์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
788,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 22, Col 1: เหอเซินเทรดดิง ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
790,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 23, Col 1: เทล แมเนจเม้ นท์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
791,เอ็ม,1,,reviewed,1,,,needs_manual_review,"Row 23, Col 7: เอ็ม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
793,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 24, Col 1: เอ็ม เวนเจอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
795,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 25, Col 1: เอ็ม โซลาร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
797,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 26, Col 1: เอ็มพี เวนเจอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
799,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 0, Col 1: แมกซ์เวล คอน สตรัคชัน ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
801,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 1, Col 1: แมกซ์เวล คอมเพรสเซอร์ ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
803,บจก,1,,reviewed,1,,บจก.,dictionary_abbreviation_punctuation,"Row 2, Col 1: ไทยเกียวโต อุตสาหกรรม ( บจก .)...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
805,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 3: ไทย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
808,รวม,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 3: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
810,ไทย,1,,reviewed,1,,,needs_manual_review,"Row 0, Col 4: ไทย...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
817,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 0: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
818,รวม,1,,reviewed,1,,,needs_manual_review,"Row 3, Col 1: รวม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
821,เงินสดและรายการเทียบเท่าเงินสด,1,,reviewed,1,เงินสดและรายการเทียบเท่าเงินสด,เงินสดและรายการเทียบเท่าเงินสด,dictionary_spacing,"Row 2, Col 0: เงินสดและรายการเทียบเท่าเงินสด...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
823,สินค าคงเหลือ,2,,reviewed,1,สินค้าคงเหลือ,สินค้าคงเหลือ,dictionary_spacing,"Row 4, Col 0: สินค าคงเหลือ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
847,สะสม,1,,reviewed,1,,,needs_manual_review,"Row 26, Col 0: กําไร ( ขาดทุน ) สะสม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
850,รวมส่วนของบริษัทใหญ่,1,,reviewed,1,รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,dictionary_spacing,"Row 29, Col 0: รวมส่วนของบริษัทใหญ่...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
851,รวมส่วนของผู้ถือหุ้น,1,,reviewed,1,รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,dictionary_spacing,"Row 30, Col 0: รวมส่วนของผู้ถือหุ้น...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
853,คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม,3,,reviewed,1,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,คํานวณงบกระแสเงินสด โดยวิธีทางอ้อม,dictionary_character_fix,"Row 0, Col 0: คํานวณงบกระแสเงินสด โดยวิธีทางอ ้อม...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
859,กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินทรัพย์และหนีสินดําเนิน,3,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: กําไรจากกิจกรรมดําเนินงาน ก่อนการเปลียนแปลงใน สินท...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
862,สินทรัพย์หมุนเวียนอืน,1,,reviewed,1,สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,dictionary_character_fix,"Row 7, Col 0: สินทรัพย์หมุนเวียนอืน...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
882,ลดลง,1,,reviewed,1,,,needs_manual_review,"Row 20, Col 0: เงินสดและรายการเทียบเท่า เงินสดเพิมขึน ( ลดลง ) สุ...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
888,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 1, Col 0: อัตราส่วนทุนหมุนเวียน ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
890,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 2, Col 0: อัตราส่วนทุนหมุนเวียน เร็ว ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
893,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 4, Col 0: อัตราการหมุนเวียนสินทรัพย์ รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
895,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 5, Col 0: อัตราการหมุนเวียนสินทรัพย์ ถาวร ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
897,วัน,1,,reviewed,1,,,needs_manual_review,"Row 6, Col 0: ระยะเวลาเก็บหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
899,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 7, Col 0: อัตราส่วนหมุนเวียนลูกหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
901,วัน,1,,reviewed,1,,,needs_manual_review,"Row 8, Col 0: ระยะเวลาขายสินค าเฉลีย ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
903,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 9, Col 0: อัตราส่วนหมุนเวียนสินค ้าคง เหลือ ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
905,วัน,1,,reviewed,1,,,needs_manual_review,"Row 10, Col 0: ระยะเวลาชําระหนี ( วัน )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
907,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 11, Col 0: อัตราส่วนหมุนเวียนเจ าหนี การค้ า ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
918,เท่า,1,,reviewed,1,,,needs_manual_review,"Row 21, Col 0: อัตราส่วนหนีสินรวมต่อ สินทรัพย์รวม ( เท่า )...",,,,2025-11-25 19:11:05,2025-11-25 19:26:00
